index,name,base_name,Label Name,network,component,hemisphere,degree,strength,betweenness,global_efficiency,group,median_age,mean_age,sd_age,n_participants
1,7Networks_LH_Vis_1,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,254.0,100.60121232818226,111476.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
2,7Networks_LH_Vis_2,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,220.0,92.67992828481171,136822.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
3,7Networks_LH_Vis_3,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,245.0,102.89763510629211,81647.5,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
4,7Networks_LH_Vis_4,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,235.0,99.93152907026385,133669.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
5,7Networks_LH_Vis_5,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,227.0,101.02672244514652,64759.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
6,7Networks_LH_Vis_6,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,244.0,100.86758302740547,4479.5,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
7,7Networks_LH_Vis_7,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,200.0,87.66720737641948,97867.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
8,7Networks_LH_Vis_8,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,324.0,132.83351831298563,91.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
9,7Networks_LH_Vis_9,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,211.0,86.65884060445656,164098.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
10,7Networks_LH_Vis_10,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,215.0,88.39375053359515,124915.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
11,7Networks_LH_Vis_11,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,217.0,90.59566293861512,108811.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
12,7Networks_LH_Vis_12,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,287.0,114.03312558695457,2013.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
13,7Networks_LH_Vis_13,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,126.0,58.202595406812975,156671.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
14,7Networks_LH_Vis_14,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,266.0,105.92948006488504,112961.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
15,7Networks_LH_Vis_15,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,256.0,101.37479723384273,17538.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
16,7Networks_LH_Vis_16,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,236.0,97.77153590028183,142873.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
17,7Networks_LH_Vis_17,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,245.0,96.93870058908904,100417.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
18,7Networks_LH_Vis_18,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,233.0,101.58089302484422,17979.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
19,7Networks_LH_Vis_19,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,213.0,84.67719627764025,134064.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
20,7Networks_LH_Vis_20,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,55.0,29.189532997524115,161442.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
21,7Networks_LH_Vis_21,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,282.0,110.54537693161441,54300.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
22,7Networks_LH_Vis_22,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,273.0,112.20191240501997,119.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
23,7Networks_LH_Vis_23,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,310.0,122.48322376846241,2445.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
24,7Networks_LH_Vis_24,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,325.0,131.1433450012806,198569.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
25,7Networks_LH_Vis_25,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,258.0,98.99658499103552,68353.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
26,7Networks_LH_Vis_26,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,283.0,118.18739861692141,180.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
27,7Networks_LH_Vis_27,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,323.0,126.97711943993858,10846.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
28,7Networks_LH_Vis_28,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,243.0,95.28370186971752,107320.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
29,7Networks_LH_Vis_29,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,289.0,111.95125074703317,6309.5,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
30,7Networks_LH_Vis_30,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,266.0,99.71689575685137,65952.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
31,7Networks_LH_Vis_31,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,249.0,101.94100572013994,52197.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
32,7Networks_LH_SomMot_1,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,315.0,129.21745069580808,0.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
33,7Networks_LH_SomMot_2,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,312.0,125.55878084179972,1.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
34,7Networks_LH_SomMot_3,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,265.0,111.0919491163665,69858.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
35,7Networks_LH_SomMot_4,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,210.0,88.19508238709123,136327.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
36,7Networks_LH_SomMot_5,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,274.0,116.46486809527876,128376.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
37,7Networks_LH_SomMot_6,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,264.0,109.40203193033366,26509.5,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
38,7Networks_LH_SomMot_7,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,177.0,81.0811918381286,105876.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
39,7Networks_LH_SomMot_8,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,309.0,135.79774609408366,965.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
40,7Networks_LH_SomMot_9,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,257.0,100.44335353880298,150745.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
41,7Networks_LH_SomMot_10,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,212.0,87.35994194484756,141258.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
42,7Networks_LH_SomMot_11,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,191.0,79.74746008708276,120235.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
43,7Networks_LH_SomMot_12,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,329.0,133.57372150601896,0.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
44,7Networks_LH_SomMot_13,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,305.0,125.29352002049002,6.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
45,7Networks_LH_SomMot_14,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,347.0,146.67198838896945,0.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
46,7Networks_LH_SomMot_15,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,149.0,69.58029539827541,86786.5,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
47,7Networks_LH_SomMot_16,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,343.0,145.99291385639899,0.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
48,7Networks_LH_SomMot_17,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,320.0,132.8293349270041,0.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
49,7Networks_LH_SomMot_18,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,333.0,134.61623836762578,0.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
50,7Networks_LH_SomMot_19,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,336.0,144.59737044309753,1.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
51,7Networks_LH_SomMot_20,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,296.0,120.73832493810289,12041.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
52,7Networks_LH_SomMot_21,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,294.0,124.2036199095023,508.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
53,7Networks_LH_SomMot_22,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,313.0,128.18201997780253,16.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
54,7Networks_LH_SomMot_23,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,305.0,129.16656706223873,0.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
55,7Networks_LH_SomMot_24,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,187.0,82.42243660889608,149016.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
56,7Networks_LH_SomMot_25,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,156.0,69.63408178946473,196977.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
57,7Networks_LH_SomMot_26,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,353.0,147.04422436608897,0.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
58,7Networks_LH_SomMot_27,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,271.0,105.66421924357552,6072.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
59,7Networks_LH_SomMot_28,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,235.0,100.51284897122855,42682.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
60,7Networks_LH_SomMot_29,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,263.0,108.74208144796391,5578.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
61,7Networks_LH_SomMot_30,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,216.0,89.8028686075301,115293.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
62,7Networks_LH_SomMot_31,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,214.0,88.32314522325619,198083.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
63,7Networks_LH_SomMot_32,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,263.0,104.89182959105267,56509.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
64,7Networks_LH_SomMot_33,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,166.0,71.93921284043367,134029.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
65,7Networks_LH_SomMot_34,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,294.0,114.70912661145748,9573.833333333334,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
66,7Networks_LH_SomMot_35,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,211.0,89.90070861436007,136608.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
67,7Networks_LH_SomMot_36,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,224.0,90.0689831810809,174037.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
68,7Networks_LH_SomMot_37,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,270.0,116.25595492188157,1429.5,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
69,7Networks_LH_DorsAttn_Post_1,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,341.0,135.9137710236491,0.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
70,7Networks_LH_DorsAttn_Post_2,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,295.0,118.04098010757261,2576.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
71,7Networks_LH_DorsAttn_Post_3,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,322.0,124.83087168103827,191223.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
72,7Networks_LH_DorsAttn_Post_4,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,344.0,141.54110817040885,5.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
73,7Networks_LH_DorsAttn_Post_5,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,235.0,96.18184922735418,83850.5,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
74,7Networks_LH_DorsAttn_Post_6,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,269.0,104.78220780329548,63053.5,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
75,7Networks_LH_DorsAttn_Post_7,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,269.0,103.30752155724416,132642.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
76,7Networks_LH_DorsAttn_Post_8,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,274.0,113.81499188935378,5405.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
77,7Networks_LH_DorsAttn_Post_9,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,348.0,139.35319730214286,0.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
78,7Networks_LH_DorsAttn_Post_10,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,221.0,83.13438060274922,123346.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
79,7Networks_LH_DorsAttn_Post_11,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,225.0,89.49910356014693,42709.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
80,7Networks_LH_DorsAttn_Post_12,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,331.0,129.13677110902412,1181.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
81,7Networks_LH_DorsAttn_Post_13,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,239.0,101.98924272176221,98887.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
82,7Networks_LH_DorsAttn_Post_14,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,220.0,87.55903696747225,177393.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
83,7Networks_LH_DorsAttn_Post_15,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,228.0,92.53897378980611,140060.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
84,7Networks_LH_DorsAttn_Post_16,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,195.0,80.68838043199864,179964.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
85,7Networks_LH_DorsAttn_Post_17,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,174.0,77.70912661145739,109236.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
86,7Networks_LH_DorsAttn_FEF_1,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,283.0,107.56697686331412,91793.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
87,7Networks_LH_DorsAttn_FEF_2,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,190.0,80.54870656535478,87965.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
88,7Networks_LH_DorsAttn_FEF_3,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,188.0,79.44984205583549,134872.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
89,7Networks_LH_DorsAttn_FEF_4,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,314.0,131.66549987193721,1887.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
90,7Networks_LH_DorsAttn_PrCv_1,7networks_lh_dorsattn_prcv,7Networks_LH_DorsAttn_PrCv,dorsal attention,precentral ventral,L,353.0,142.26970033296342,10745.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
91,7Networks_LH_DorsAttn_PrCv_2,7networks_lh_dorsattn_prcv,7Networks_LH_DorsAttn_PrCv,dorsal attention,precentral ventral,L,334.0,131.38504226073593,199115.0,-1.5970067170282948e-05,Q47,48.625,48.630961538461534,0.8573059938663418,52
