index,name,base_name,Label Name,network,component,hemisphere,degree,strength,betweenness,global_efficiency,group,median_age,mean_age,sd_age,n_participants
1,7Networks_LH_Vis_1,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,269.0,127.44475390156063,8.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
2,7Networks_LH_Vis_2,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,280.0,129.64605042016797,120.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
3,7Networks_LH_Vis_3,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,189.0,101.86588235294114,155398.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
4,7Networks_LH_Vis_4,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,232.0,114.44758703481388,113287.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
5,7Networks_LH_Vis_5,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,201.0,106.38333733493408,105861.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
6,7Networks_LH_Vis_6,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,65.0,53.28542617046816,187323.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
7,7Networks_LH_Vis_7,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,109.0,77.13762304921963,142599.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
8,7Networks_LH_Vis_8,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,314.0,146.32648259303704,27230.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
9,7Networks_LH_Vis_9,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,97.0,69.72681872749105,169102.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
10,7Networks_LH_Vis_10,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,133.0,78.79322929171667,153383.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
11,7Networks_LH_Vis_11,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,199.0,98.35442977190877,116543.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
12,7Networks_LH_Vis_12,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,153.0,90.83375750300114,142454.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
13,7Networks_LH_Vis_13,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,157.0,92.43462184873952,142870.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
14,7Networks_LH_Vis_14,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,250.0,120.68019207683076,140432.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
15,7Networks_LH_Vis_15,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,60.0,53.20533013205284,169822.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
16,7Networks_LH_Vis_16,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,331.0,156.48264105642247,0.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
17,7Networks_LH_Vis_17,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,242.0,123.14751500600241,24032.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
18,7Networks_LH_Vis_18,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,282.0,135.43265306122447,28421.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
19,7Networks_LH_Vis_19,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,292.0,138.40264105642274,87.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
20,7Networks_LH_Vis_20,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,48.0,47.01661464585834,169682.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
21,7Networks_LH_Vis_21,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,235.0,118.2009603841535,82955.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
22,7Networks_LH_Vis_22,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,208.0,111.11102040816321,7132.5,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
23,7Networks_LH_Vis_23,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,327.0,158.1640816326529,0.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
24,7Networks_LH_Vis_24,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,286.0,136.9760864345739,0.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
25,7Networks_LH_Vis_25,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,349.0,164.43154861944797,0.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
26,7Networks_LH_Vis_26,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,329.0,156.64686674669852,0.0,-1.878941018934798e-05,Q20,26.23,26.272,0.09682721830188928,50
