index,name,base_name,Label Name,network,component,hemisphere,degree,strength,betweenness,global_efficiency,group,median_age,mean_age,sd_age,n_participants
1,7Networks_LH_Vis_1,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,151.0,81.77956117134813,171109.5,-2.4709550045300194e-05,Q35,32.475,32.4975,0.19747300634591544,52
2,7Networks_LH_Vis_2,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,150.0,82.66037735849062,180644.5,-2.4709550045300194e-05,Q35,32.475,32.4975,0.19747300634591544,52
3,7Networks_LH_Vis_3,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,141.0,81.16323742849825,190960.5,-2.4709550045300194e-05,Q35,32.475,32.4975,0.19747300634591544,52
4,7Networks_LH_Vis_4,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,283.0,135.0980107572782,54102.5,-2.4709550045300194e-05,Q35,32.475,32.4975,0.19747300634591544,52
5,7Networks_LH_Vis_5,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,322.0,147.74814308887557,0.0,-2.4709550045300194e-05,Q35,32.475,32.4975,0.19747300634591544,52
6,7Networks_LH_Vis_6,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,211.0,115.35644156065914,148213.5,-2.4709550045300194e-05,Q35,32.475,32.4975,0.19747300634591544,52
7,7Networks_LH_Vis_7,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,183.0,101.50431144881763,126741.5,-2.4709550045300194e-05,Q35,32.475,32.4975,0.19747300634591544,52
8,7Networks_LH_Vis_8,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,276.0,134.45009818150774,2.0,-2.4709550045300194e-05,Q35,32.475,32.4975,0.19747300634591544,52
9,7Networks_LH_Vis_9,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,202.0,112.13634423290365,24031.5,-2.4709550045300194e-05,Q35,32.475,32.4975,0.19747300634591544,52
10,7Networks_LH_Vis_10,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,169.0,94.56475710748732,189018.5,-2.4709550045300194e-05,Q35,32.475,32.4975,0.19747300634591544,52
11,7Networks_LH_Vis_11,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,201.0,112.98027832323062,145860.5,-2.4709550045300194e-05,Q35,32.475,32.4975,0.19747300634591544,52
