index,name,base_name,Label Name,network,component,hemisphere,degree,strength,betweenness,global_efficiency,group,median_age,mean_age,sd_age,n_participants
1,7Networks_LH_Vis_1,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,114.0,-12.670537010159656,185720.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
2,7Networks_LH_Vis_2,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,135.0,-9.53743703577221,171353.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
3,7Networks_LH_Vis_3,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,142.0,-0.3976777939042093,132607.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
4,7Networks_LH_Vis_4,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,259.0,42.37957824639294,41407.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
5,7Networks_LH_Vis_5,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,254.0,40.550670195509205,49458.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
6,7Networks_LH_Vis_6,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,189.0,15.639887304704184,116842.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
7,7Networks_LH_Vis_7,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,231.0,37.55399982924952,63770.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
8,7Networks_LH_Vis_8,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,252.0,40.411764705882376,73609.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
9,7Networks_LH_Vis_9,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,155.0,6.491846666097494,125866.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
10,7Networks_LH_Vis_10,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,191.0,18.50644582942031,83662.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
11,7Networks_LH_Vis_11,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,224.0,31.44113378297617,85756.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
12,7Networks_LH_Vis_12,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,215.0,28.75411935456329,100131.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
13,7Networks_LH_Vis_13,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,202.0,26.98941347221038,166178.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
14,7Networks_LH_Vis_14,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,172.0,12.488687782805426,185464.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
15,7Networks_LH_Vis_15,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,241.0,38.663877742679055,88273.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
16,7Networks_LH_Vis_16,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,221.0,34.582173653205835,65152.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
17,7Networks_LH_Vis_17,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,191.0,17.769913771023653,175690.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
18,7Networks_LH_Vis_18,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,215.0,32.9453598565696,96201.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
19,7Networks_LH_Vis_19,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,198.0,20.228037223597713,58251.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
20,7Networks_LH_Vis_20,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,150.0,9.932895073849572,182645.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
21,7Networks_LH_Vis_21,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,264.0,48.88056006147018,18294.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
22,7Networks_LH_Vis_22,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,185.0,19.39776316912831,184767.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
23,7Networks_LH_Vis_23,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,212.0,25.865960898147364,62800.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
24,7Networks_LH_Vis_24,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,210.0,32.44360966447536,76556.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
25,7Networks_LH_Vis_25,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,269.0,52.23964825407664,29663.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
26,7Networks_LH_Vis_26,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,220.0,30.907367881840713,143294.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
27,7Networks_LH_Vis_27,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,242.0,41.179117220182675,62946.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
28,7Networks_LH_Vis_28,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,262.0,50.611713480747916,61803.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
29,7Networks_LH_Vis_29,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,289.0,53.27362759327242,70856.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
30,7Networks_LH_Vis_30,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,225.0,34.66626824895415,163673.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
31,7Networks_LH_Vis_31,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,242.0,32.64816870144283,90767.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
32,7Networks_LH_SomMot_1,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,221.0,29.99709724238026,133191.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
33,7Networks_LH_SomMot_2,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,176.0,17.90608725347903,167277.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
34,7Networks_LH_SomMot_3,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,296.0,58.50354307180058,95964.0,-8.059389296167145e-06,Q13,24.445,24.444807692307695,0.061723303655734134,52
