index,name,base_name,Label Name,network,component,hemisphere,degree,strength,betweenness,global_efficiency,group,median_age,mean_age,sd_age,n_participants
1,7Networks_LH_Vis_1,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,294.0,64.81752701080435,17189.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
2,7Networks_LH_Vis_2,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,203.0,27.51322929171669,137860.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
3,7Networks_LH_Vis_3,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,314.0,63.86809123649463,10673.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
4,7Networks_LH_Vis_4,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,290.0,66.07755102040818,2640.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
5,7Networks_LH_Vis_5,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,192.0,27.470588235294112,186259.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
6,7Networks_LH_Vis_6,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,222.0,36.690948379351774,72161.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
7,7Networks_LH_Vis_7,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,275.0,49.39817527010803,187832.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
8,7Networks_LH_Vis_8,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,268.0,51.28475390156063,50387.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
9,7Networks_LH_Vis_9,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,213.0,29.926866746698686,54338.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
10,7Networks_LH_Vis_10,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,228.0,33.762160864345724,96639.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
11,7Networks_LH_Vis_11,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,225.0,33.346890756302514,102612.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
12,7Networks_LH_Vis_12,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,164.0,14.176086434573826,126827.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
13,7Networks_LH_Vis_13,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,139.0,-0.7898679471788725,154837.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
14,7Networks_LH_Vis_14,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,264.0,48.10905162064827,83933.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
15,7Networks_LH_Vis_15,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,99.0,-7.766866746698677,183540.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
16,7Networks_LH_Vis_16,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,147.0,4.017815126050431,126394.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
17,7Networks_LH_Vis_17,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,252.0,43.480672268907526,64639.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
18,7Networks_LH_Vis_18,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,215.0,35.10228091236493,185638.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
19,7Networks_LH_Vis_19,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,179.0,16.15668667466987,159770.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
20,7Networks_LH_Vis_20,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,133.0,-1.3955822328931673,138217.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
21,7Networks_LH_Vis_21,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,154.0,8.755294117647074,142835.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
22,7Networks_LH_Vis_22,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,144.0,6.674717887154867,178907.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
23,7Networks_LH_Vis_23,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,216.0,34.00926770708283,183819.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
24,7Networks_LH_Vis_24,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,195.0,29.034093637454973,56561.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
25,7Networks_LH_Vis_25,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,183.0,21.315198079231664,114279.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
26,7Networks_LH_Vis_26,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,217.0,34.308043217286915,65363.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
27,7Networks_LH_Vis_27,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,245.0,42.92201680672269,45540.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
28,7Networks_LH_Vis_28,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,208.0,30.80168067226891,135714.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
29,7Networks_LH_Vis_29,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,190.0,23.237887154861927,143295.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
30,7Networks_LH_Vis_30,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,231.0,33.691572629051606,115509.0,-6.903490463950358e-06,Q5,22.05,22.0486,0.12230790853332417,50
