index,name,base_name,Label Name,network,component,hemisphere,degree,strength,betweenness,global_efficiency,group,median_age,mean_age,sd_age,n_participants
1,7Networks_LH_Vis_1,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,146.0,8.095656108597266,165825.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
2,7Networks_LH_Vis_2,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,157.0,15.679261242958724,150117.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
3,7Networks_LH_Vis_3,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,115.0,-5.527487302613358,180267.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
4,7Networks_LH_Vis_4,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,182.0,24.645187921322368,99525.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
5,7Networks_LH_Vis_5,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,120.0,-13.410241019484728,181341.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
6,7Networks_LH_Vis_6,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,145.0,9.146279434850866,99786.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
7,7Networks_LH_Vis_7,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,205.0,26.929300951149678,150350.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
8,7Networks_LH_Vis_8,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,279.0,55.713668852156246,20813.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
9,7Networks_LH_Vis_9,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,114.0,0.33425801089666174,149803.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
10,7Networks_LH_Vis_10,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,137.0,7.681486748545577,115937.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
11,7Networks_LH_Vis_11,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,189.0,24.040049866100276,85940.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
12,7Networks_LH_Vis_12,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,274.0,58.175473266229616,38244.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
13,7Networks_LH_Vis_13,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,169.0,22.234442700157025,189853.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
14,7Networks_LH_Vis_14,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,205.0,29.989191984486112,132848.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
15,7Networks_LH_Vis_15,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,152.0,14.576974789915978,193940.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
16,7Networks_LH_Vis_16,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,154.0,15.062428663773185,175126.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
17,7Networks_LH_Vis_17,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,248.0,46.15740880967777,144429.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
18,7Networks_LH_Vis_18,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,212.0,36.0369600147751,62797.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
19,7Networks_LH_Vis_19,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,291.0,63.727311847816054,77807.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
20,7Networks_LH_Vis_20,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,172.0,19.680313971742567,184798.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
21,7Networks_LH_Vis_21,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,243.0,50.001438729337934,104171.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
22,7Networks_LH_Vis_22,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,177.0,23.042075907286026,172066.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
23,7Networks_LH_Vis_23,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,259.0,53.63669960291809,39297.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
24,7Networks_LH_Vis_24,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,257.0,51.788445839874356,40335.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
25,7Networks_LH_Vis_25,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,261.0,51.998986055960806,70513.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
26,7Networks_LH_Vis_26,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,215.0,39.49192723243142,44589.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
27,7Networks_LH_Vis_27,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,283.0,61.98501985409548,63548.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
28,7Networks_LH_Vis_28,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,241.0,49.36656755009698,90416.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
29,7Networks_LH_Vis_29,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,249.0,38.48433465693974,111497.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
30,7Networks_LH_Vis_30,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,264.0,56.03002308615758,50095.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
31,7Networks_LH_Vis_31,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,156.0,17.073423215440023,69056.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
32,7Networks_LH_SomMot_1,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,293.0,58.50190784005913,39319.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
33,7Networks_LH_SomMot_2,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,161.0,12.862295687505785,169589.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
34,7Networks_LH_SomMot_3,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,283.0,64.39659063625449,29769.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
35,7Networks_LH_SomMot_4,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,300.0,73.17038507710781,1281.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
36,7Networks_LH_SomMot_5,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,237.0,45.97048850309354,59473.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
37,7Networks_LH_SomMot_6,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,137.0,8.90559608458768,173032.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
38,7Networks_LH_SomMot_7,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,164.0,17.007548250069252,155899.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
39,7Networks_LH_SomMot_8,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,272.0,57.19900821867204,76155.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
40,7Networks_LH_SomMot_9,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,241.0,42.92904423307787,131484.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
41,7Networks_LH_SomMot_10,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,151.0,13.777011727768025,131869.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
42,7Networks_LH_SomMot_11,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,229.0,35.43168159571524,112374.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
43,7Networks_LH_SomMot_12,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,274.0,58.199968602825734,132785.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
44,7Networks_LH_SomMot_13,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,219.0,31.397582417582402,181280.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
45,7Networks_LH_SomMot_14,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,253.0,49.32177117000644,51125.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
46,7Networks_LH_SomMot_15,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,211.0,34.447058823529424,106035.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
47,7Networks_LH_SomMot_16,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,250.0,46.53059931664971,89156.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
48,7Networks_LH_SomMot_17,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,266.0,53.77600701819185,41674.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
49,7Networks_LH_SomMot_18,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,287.0,63.28502170098806,90372.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
50,7Networks_LH_SomMot_19,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,204.0,33.259349893803645,58354.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
51,7Networks_LH_SomMot_20,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,217.0,38.911748083848934,71085.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
52,7Networks_LH_SomMot_21,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,174.0,25.917661833964377,108079.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
53,7Networks_LH_SomMot_22,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,227.0,42.700731369470844,77180.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
54,7Networks_LH_SomMot_23,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,206.0,31.155353218210376,169374.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
55,7Networks_LH_SomMot_24,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,150.0,15.641597562101763,165969.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
56,7Networks_LH_SomMot_25,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,271.0,57.915881429494895,7642.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
57,7Networks_LH_SomMot_26,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,155.0,13.443860005540683,140445.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
58,7Networks_LH_SomMot_27,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,223.0,39.55653153569119,109421.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
59,7Networks_LH_SomMot_28,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,270.0,52.957185335672705,117055.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
60,7Networks_LH_SomMot_29,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,264.0,52.669806999722944,47016.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
61,7Networks_LH_SomMot_30,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,244.0,40.566063348416286,181605.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
62,7Networks_LH_SomMot_31,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,169.0,18.31152645673655,185643.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
63,7Networks_LH_SomMot_32,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,252.0,46.58469480099728,109920.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
64,7Networks_LH_SomMot_33,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,187.0,29.980291809031282,77705.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
65,7Networks_LH_SomMot_34,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,243.0,51.64535598854929,95736.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
66,7Networks_LH_SomMot_35,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,322.0,75.55087450364766,280.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
67,7Networks_LH_SomMot_36,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,275.0,55.520777541785904,53086.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
68,7Networks_LH_SomMot_37,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,147.0,10.649022070366595,125962.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
69,7Networks_LH_DorsAttn_Post_1,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,192.0,22.2924388216825,173849.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
70,7Networks_LH_DorsAttn_Post_2,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,238.0,42.99706898143876,101266.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
71,7Networks_LH_DorsAttn_Post_3,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,173.0,16.37397174254318,133712.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
72,7Networks_LH_DorsAttn_Post_4,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,259.0,50.75033890479273,43372.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
73,7Networks_LH_DorsAttn_Post_5,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,208.0,29.178398744113025,127462.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
74,7Networks_LH_DorsAttn_Post_6,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,209.0,37.717530704589514,122446.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
75,7Networks_LH_DorsAttn_Post_7,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,237.0,40.06685381845043,89451.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
76,7Networks_LH_DorsAttn_Post_8,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,255.0,51.36661556930466,46778.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
77,7Networks_LH_DorsAttn_Post_9,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,238.0,45.86649367439287,48862.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
78,7Networks_LH_DorsAttn_Post_10,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,225.0,33.350359220611345,137192.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
79,7Networks_LH_DorsAttn_Post_11,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,298.0,63.02137224120419,67289.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
80,7Networks_LH_DorsAttn_Post_12,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,240.0,43.91632837750488,81672.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
81,7Networks_LH_DorsAttn_Post_13,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,207.0,26.813229291716667,185098.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
82,7Networks_LH_DorsAttn_Post_14,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,167.0,14.300090497737543,176770.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
83,7Networks_LH_DorsAttn_Post_15,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,193.0,31.26767568565887,100315.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
84,7Networks_LH_DorsAttn_Post_16,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,216.0,36.198989749746055,107991.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
85,7Networks_LH_DorsAttn_Post_17,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,202.0,31.652313232985534,110392.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
86,7Networks_LH_DorsAttn_FEF_1,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,203.0,28.654027149321283,159070.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
87,7Networks_LH_DorsAttn_FEF_2,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,313.0,68.93222088835532,21944.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
88,7Networks_LH_DorsAttn_FEF_3,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,228.0,39.98829254778834,153133.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
89,7Networks_LH_DorsAttn_FEF_4,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,291.0,65.88118385815868,18808.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
90,7Networks_LH_DorsAttn_PrCv_1,7networks_lh_dorsattn_prcv,7Networks_LH_DorsAttn_PrCv,dorsal attention,precentral ventral,L,232.0,43.386493674392845,50127.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
91,7Networks_LH_DorsAttn_PrCv_2,7networks_lh_dorsattn_prcv,7Networks_LH_DorsAttn_PrCv,dorsal attention,precentral ventral,L,158.0,15.043730723058452,155596.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
92,7Networks_LH_SalVentAttn_ParOper_1,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,153.0,8.836518607442976,124157.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
93,7Networks_LH_SalVentAttn_ParOper_2,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,142.0,2.9228608366423434,176662.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
94,7Networks_LH_SalVentAttn_ParOper_3,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,275.0,54.0129079324038,167161.0,-6.986759482702142e-06,Q7,22.77,22.78980769230769,0.08770472709811297,52
