index,name,base_name,Label Name,network,component,hemisphere,degree,strength,betweenness,global_efficiency,group,median_age,mean_age,sd_age,n_participants
1,7Networks_LH_Vis_1,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,140.0,6.8356561085972745,181563.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
2,7Networks_LH_Vis_2,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,150.0,8.076651583710404,143165.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
3,7Networks_LH_Vis_3,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,135.0,7.195656108597279,112559.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
4,7Networks_LH_Vis_4,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,206.0,29.293212669683268,96570.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
5,7Networks_LH_Vis_5,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,162.0,18.535022624434383,128362.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
6,7Networks_LH_Vis_6,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,229.0,37.775475113122205,136690.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
7,7Networks_LH_Vis_7,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,256.0,50.87520361990955,45129.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
8,7Networks_LH_Vis_8,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,234.0,36.559366515837056,127010.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
9,7Networks_LH_Vis_9,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,263.0,49.207782805429844,160097.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
10,7Networks_LH_Vis_10,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,113.0,0.26470588235294773,116998.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
11,7Networks_LH_Vis_11,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,143.0,10.420633484162886,150723.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
12,7Networks_LH_Vis_12,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,222.0,34.90316742081448,181066.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
13,7Networks_LH_Vis_13,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,152.0,17.783981900452485,103185.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
14,7Networks_LH_Vis_14,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,265.0,55.012036199095014,99973.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
15,7Networks_LH_Vis_15,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,187.0,28.48117647058822,122813.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
16,7Networks_LH_Vis_16,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,132.0,3.6057918552036314,154754.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
17,7Networks_LH_Vis_17,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,257.0,48.738552036199074,63429.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
18,7Networks_LH_Vis_18,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,243.0,46.837466063348415,158291.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
19,7Networks_LH_Vis_19,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,309.0,69.12253393665156,14624.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
20,7Networks_LH_Vis_20,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,175.0,22.713031674208153,155138.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
21,7Networks_LH_Vis_21,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,209.0,34.574027149321275,99661.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
22,7Networks_LH_Vis_22,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,165.0,20.906787330316753,124605.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
23,7Networks_LH_Vis_23,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,233.0,39.95194570135752,113618.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
24,7Networks_LH_Vis_24,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,285.0,59.44488687782803,10901.5,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
25,7Networks_LH_Vis_25,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,283.0,62.85357466063352,24526.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
26,7Networks_LH_Vis_26,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,191.0,26.360814479637995,82276.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
27,7Networks_LH_Vis_27,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,180.0,23.213665158371036,69970.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
28,7Networks_LH_Vis_28,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,142.0,11.213846153846145,132197.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
29,7Networks_LH_Vis_29,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,249.0,47.002171945701335,129049.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
30,7Networks_LH_Vis_30,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,207.0,26.80552036199094,166996.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
31,7Networks_LH_Vis_31,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,264.0,49.514479638009,70320.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
32,7Networks_LH_SomMot_1,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,337.0,84.21393665158374,182713.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
33,7Networks_LH_SomMot_2,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,275.0,56.92407239819001,44251.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
34,7Networks_LH_SomMot_3,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,313.0,73.46923076923079,0.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
35,7Networks_LH_SomMot_4,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,341.0,77.44814479638008,185.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
36,7Networks_LH_SomMot_5,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,276.0,59.72208144796376,36898.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
37,7Networks_LH_SomMot_6,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,243.0,47.3170135746606,42462.0,-8.827094429871363e-06,Q22,26.86,26.85921568627451,0.11809899469944511,51
