index,name,base_name,Label Name,network,component,hemisphere,degree,strength,betweenness,global_efficiency,group,median_age,mean_age,sd_age,n_participants
1,7Networks_LH_Vis_1,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,212.0,30.480000000000008,130505.0,-8.365316985109599e-06,Q41,38.24,38.18764705882353,0.33326618931595425,51
2,7Networks_LH_Vis_2,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,228.0,32.13085972850674,129551.0,-8.365316985109599e-06,Q41,38.24,38.18764705882353,0.33326618931595425,51
3,7Networks_LH_Vis_3,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,196.0,24.444886877828026,115741.0,-8.365316985109599e-06,Q41,38.24,38.18764705882353,0.33326618931595425,51
4,7Networks_LH_Vis_4,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,229.0,35.43248868778277,45010.0,-8.365316985109599e-06,Q41,38.24,38.18764705882353,0.33326618931595425,51
5,7Networks_LH_Vis_5,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,276.0,53.2660633484163,171019.0,-8.365316985109599e-06,Q41,38.24,38.18764705882353,0.33326618931595425,51
6,7Networks_LH_Vis_6,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,284.0,53.817285067873364,48722.0,-8.365316985109599e-06,Q41,38.24,38.18764705882353,0.33326618931595425,51
7,7Networks_LH_Vis_7,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,233.0,36.22180995475113,59988.0,-8.365316985109599e-06,Q41,38.24,38.18764705882353,0.33326618931595425,51
8,7Networks_LH_Vis_8,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,327.0,70.77583710407237,6.0,-8.365316985109599e-06,Q41,38.24,38.18764705882353,0.33326618931595425,51
9,7Networks_LH_Vis_9,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,291.0,57.267330316742054,44220.0,-8.365316985109599e-06,Q41,38.24,38.18764705882353,0.33326618931595425,51
10,7Networks_LH_Vis_10,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,158.0,8.228959276018097,159004.0,-8.365316985109599e-06,Q41,38.24,38.18764705882353,0.33326618931595425,51
11,7Networks_LH_Vis_11,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,246.0,43.70407239819008,73528.0,-8.365316985109599e-06,Q41,38.24,38.18764705882353,0.33326618931595425,51
12,7Networks_LH_Vis_12,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,327.0,70.1057918552036,3204.0,-8.365316985109599e-06,Q41,38.24,38.18764705882353,0.33326618931595425,51
13,7Networks_LH_Vis_13,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,208.0,30.32977375565609,163624.0,-8.365316985109599e-06,Q41,38.24,38.18764705882353,0.33326618931595425,51
14,7Networks_LH_Vis_14,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,288.0,58.0929411764706,21622.0,-8.365316985109599e-06,Q41,38.24,38.18764705882353,0.33326618931595425,51
15,7Networks_LH_Vis_15,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,266.0,50.70352941176465,126528.0,-8.365316985109599e-06,Q41,38.24,38.18764705882353,0.33326618931595425,51
16,7Networks_LH_Vis_16,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,232.0,43.849954751131214,43401.0,-8.365316985109599e-06,Q41,38.24,38.18764705882353,0.33326618931595425,51
