index,name,base_name,Label Name,network,component,hemisphere,degree,strength,betweenness,global_efficiency,group,median_age,mean_age,sd_age,n_participants
1,7Networks_LH_Vis_1,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,237.0,42.29195525678685,192666.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
2,7Networks_LH_Vis_2,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,200.0,24.684816708298932,146770.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
3,7Networks_LH_Vis_3,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,211.0,31.81637263855704,122325.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
4,7Networks_LH_Vis_4,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,286.0,63.14176403143953,23483.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
5,7Networks_LH_Vis_5,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,247.0,46.16615620720397,42774.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
6,7Networks_LH_Vis_6,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,213.0,38.91668228143626,58679.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
7,7Networks_LH_Vis_7,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,263.0,58.7153604245689,83242.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
8,7Networks_LH_Vis_8,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,214.0,38.17816639204615,80501.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
9,7Networks_LH_Vis_9,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,251.0,54.290835915512744,25338.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
10,7Networks_LH_Vis_10,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,227.0,41.51181993878394,110128.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
11,7Networks_LH_Vis_11,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,317.0,73.04385641142675,3168.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
12,7Networks_LH_Vis_12,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,240.0,50.407985259064155,76395.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
13,7Networks_LH_Vis_13,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,150.0,15.614464137085417,175763.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
14,7Networks_LH_Vis_14,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,221.0,40.26974597358066,82130.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
15,7Networks_LH_Vis_15,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,266.0,56.074370204103275,110823.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
16,7Networks_LH_Vis_16,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,174.0,20.354492257219835,190255.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
17,7Networks_LH_Vis_17,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,302.0,73.27209796781604,18824.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
18,7Networks_LH_Vis_18,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,238.0,48.194477895884184,90900.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
19,7Networks_LH_Vis_19,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,272.0,58.3306272259509,40551.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
20,7Networks_LH_Vis_20,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,163.0,17.869036267241704,157455.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
21,7Networks_LH_Vis_21,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,186.0,33.15469313691479,91792.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
22,7Networks_LH_Vis_22,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,136.0,-2.0642959083017494,191159.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
23,7Networks_LH_Vis_23,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,235.0,46.54584259819313,49757.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
24,7Networks_LH_Vis_24,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,322.0,80.70489680751177,394.0,-6.602315406832535e-06,Q43,40.980000000000004,40.961666666666666,0.4382054127231173,42
