index,name,base_name,Label Name,network,component,hemisphere,degree,strength,betweenness,global_efficiency,group,median_age,mean_age,sd_age,n_participants
1,7Networks_LH_Vis_1,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,255.0,54.27254193220878,75635.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
2,7Networks_LH_Vis_2,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,184.0,29.617359784212688,189735.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
3,7Networks_LH_Vis_3,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,227.0,39.965893303525576,109896.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
4,7Networks_LH_Vis_4,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,146.0,11.61177938249842,190164.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
5,7Networks_LH_Vis_5,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,211.0,32.50916680069225,146002.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
6,7Networks_LH_Vis_6,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,273.0,57.11018515055371,158111.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
7,7Networks_LH_Vis_7,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,198.0,31.471418211972452,175895.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
8,7Networks_LH_Vis_8,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,210.0,35.2131842275359,151731.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
9,7Networks_LH_Vis_9,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,127.0,0.43699105709967456,176368.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
10,7Networks_LH_Vis_10,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,100.0,-13.100010672612493,147771.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
11,7Networks_LH_Vis_11,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,113.0,-4.542130307426143,157651.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
12,7Networks_LH_Vis_12,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,172.0,22.35840639892681,145283.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
13,7Networks_LH_Vis_13,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,208.0,35.57006427111336,141594.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
14,7Networks_LH_Vis_14,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,221.0,41.816580865366554,63957.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
15,7Networks_LH_Vis_15,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,136.0,3.8023425647295626,191941.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
16,7Networks_LH_Vis_16,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,195.0,31.560366819853737,173796.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
17,7Networks_LH_Vis_17,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,67.0,-24.2854153798414,164979.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
18,7Networks_LH_Vis_18,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,183.0,35.09384934956633,149638.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
19,7Networks_LH_Vis_19,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,230.0,43.299866049543816,55540.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
20,7Networks_LH_Vis_20,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,173.0,20.961502074612827,189876.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
21,7Networks_LH_Vis_21,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,197.0,36.77574288046487,154723.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
22,7Networks_LH_Vis_22,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,175.0,26.469667345813512,118382.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
23,7Networks_LH_Vis_23,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,243.0,47.613650963322726,83288.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
24,7Networks_LH_Vis_24,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,248.0,53.61664437982782,70927.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
25,7Networks_LH_Vis_25,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,253.0,53.477028058479185,66577.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
26,7Networks_LH_Vis_26,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,246.0,52.498409089094636,49872.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
27,7Networks_LH_Vis_27,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,160.0,20.454189770453937,137957.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
28,7Networks_LH_Vis_28,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,186.0,20.67895964783845,179651.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
29,7Networks_LH_Vis_29,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,216.0,38.82015423808143,113332.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
30,7Networks_LH_Vis_30,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,205.0,40.228175334702705,77099.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
31,7Networks_LH_Vis_31,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,200.0,38.73275764472216,99474.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
32,7Networks_LH_SomMot_1,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,286.0,68.70344334740918,75856.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
33,7Networks_LH_SomMot_2,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,264.0,56.04225773233992,146118.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
34,7Networks_LH_SomMot_3,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,295.0,69.06284840564213,25119.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
35,7Networks_LH_SomMot_4,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,251.0,53.308569338397376,157375.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
36,7Networks_LH_SomMot_5,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,280.0,71.38097568179815,563.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
37,7Networks_LH_SomMot_6,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,209.0,38.78585825755015,81247.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
38,7Networks_LH_SomMot_7,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,261.0,60.23176036308742,120986.0,-6.421478959061053e-06,Q24,27.84,27.848260869565216,0.1377002275125381,46
