index,name,base_name,Label Name,network,component,hemisphere,degree,strength,betweenness,global_efficiency,group,median_age,mean_age,sd_age,n_participants
1,7Networks_LH_Vis_1,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,50.0,-31.636983648624945,194195.0,-7.713617392811472e-06,Q20,26.445,26.44,0.11013123484683754,46
2,7Networks_LH_Vis_2,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,96.0,-5.5666457524461315,170569.0,-7.713617392811472e-06,Q20,26.445,26.44,0.11013123484683754,46
3,7Networks_LH_Vis_3,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,64.0,-16.174930437893824,176949.0,-7.713617392811472e-06,Q20,26.445,26.44,0.11013123484683754,46
4,7Networks_LH_Vis_4,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,166.0,25.86425143918569,89097.0,-7.713617392811472e-06,Q20,26.445,26.44,0.11013123484683754,46
5,7Networks_LH_Vis_5,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,233.0,50.44872011283567,144535.0,-7.713617392811472e-06,Q20,26.445,26.44,0.11013123484683754,46
6,7Networks_LH_Vis_6,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,107.0,-5.351724555840503,192346.0,-7.713617392811472e-06,Q20,26.445,26.44,0.11013123484683754,46
7,7Networks_LH_Vis_7,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,287.0,75.4205957939724,25389.0,-7.713617392811472e-06,Q20,26.445,26.44,0.11013123484683754,46
8,7Networks_LH_Vis_8,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,161.0,21.4334595517167,116117.0,-7.713617392811472e-06,Q20,26.445,26.44,0.11013123484683754,46
9,7Networks_LH_Vis_9,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,132.0,14.759271956452928,151028.0,-7.713617392811472e-06,Q20,26.445,26.44,0.11013123484683754,46
10,7Networks_LH_Vis_10,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,173.0,27.23029986311118,106775.0,-7.713617392811472e-06,Q20,26.445,26.44,0.11013123484683754,46
11,7Networks_LH_Vis_11,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,170.0,26.853671473585464,116396.0,-7.713617392811472e-06,Q20,26.445,26.44,0.11013123484683754,46
12,7Networks_LH_Vis_12,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,140.0,11.36640481048528,157560.0,-7.713617392811472e-06,Q20,26.445,26.44,0.11013123484683754,46
13,7Networks_LH_Vis_13,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,255.0,61.61739993307715,77420.0,-7.713617392811472e-06,Q20,26.445,26.44,0.11013123484683754,46
14,7Networks_LH_Vis_14,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,86.0,-19.20626745047699,175394.0,-7.713617392811472e-06,Q20,26.445,26.44,0.11013123484683754,46
15,7Networks_LH_Vis_15,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,127.0,7.887850742060405,153204.0,-7.713617392811472e-06,Q20,26.445,26.44,0.11013123484683754,46
16,7Networks_LH_Vis_16,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,255.0,62.64184314646092,91637.0,-7.713617392811472e-06,Q20,26.445,26.44,0.11013123484683754,46
17,7Networks_LH_Vis_17,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,125.0,5.574842003143497,149695.0,-7.713617392811472e-06,Q20,26.445,26.44,0.11013123484683754,46
